Species,Species_code,Week,long_mean,lat_mean,long_median,lat_median,dist,cluster2,cluster3,cluster4,hcluster2,hcluster3,hcluster4
Trumpeter Swan,truswa,4,-109.0899376,44.68921119,-109.8912016,42.87809999,2.761773798,2,3,3,1,2,3
Trumpeter Swan,truswa,5,-108.9344081,44.47031256,-110.0016016,42.93129999,3.666594764,2,3,3,1,2,3
Trumpeter Swan,truswa,6,-109.2425292,44.51267758,-110.2224016,42.93129999,4.683779118,2,3,3,1,2,3
Trumpeter Swan,truswa,7,-108.1123794,44.71451392,-109.7256016,42.87809999,8.338546154,2,3,3,1,2,3
Trumpeter Swan,truswa,8,-105.4430573,44.74244275,-108.5388016,42.93129999,16.78354184,2,3,3,1,2,3
Trumpeter Swan,truswa,9,-104.604359,44.93044013,-107.7384016,43.11749999,19.58671267,2,3,3,1,2,3
Trumpeter Swan,truswa,10,-108.2604303,46.55094589,-109.6428016,44.10169999,32.47301911,2,3,3,1,2,3
Trumpeter Swan,truswa,11,-110.4453374,47.97725588,-111.2160016,45.99029999,41.04220591,2,3,3,1,2,3
Trumpeter Swan,truswa,12,-109.6469264,48.49648787,-111.1608016,47.13409999,44.23569167,2,3,3,1,2,3
Trumpeter Swan,truswa,13,-108.3662517,48.75564735,-109.8084016,47.66609999,48.38722316,2,3,3,1,2,3
Trumpeter Swan,truswa,14,-107.980003,48.90713052,-108.8148016,47.08089999,49.75332541,2,3,3,1,2,3
Trumpeter Swan,truswa,15,-108.3524567,49.56675726,-100.7832016,47.34689999,52.36133878,2,3,3,1,2,3
Trumpeter Swan,truswa,16,-112.6708414,52.02696605,-113.4240016,49.76749999,68.39382008,2,3,3,1,2,3
Trumpeter Swan,truswa,17,-117.3358217,54.37597633,-120.9588016,56.15149999,85.1537065,2,3,3,1,2,3
Trumpeter Swan,truswa,18,-117.9740296,54.81631969,-121.4832016,57.05589999,87.66709805,2,3,3,1,2,3
Trumpeter Swan,truswa,19,-118.0245314,54.91199815,-121.5384016,57.16229999,88.0455852,2,3,3,1,2,3
Trumpeter Swan,truswa,20,-115.1590301,53.79989016,-111.8508016,51.04429999,97.88033862,2,3,3,1,2,3
Trumpeter Swan,truswa,21,-115.5919211,54.0051315,-110.1948016,50.69849999,99.41794285,2,3,3,1,2,3
Trumpeter Swan,truswa,22,-119.3541599,55.41273808,-121.9248016,56.47069999,112.2510246,2,3,3,1,2,3
Trumpeter Swan,truswa,23,-119.5869332,55.36214717,-121.2624016,56.07169999,113.0198267,2,3,3,1,2,3
Trumpeter Swan,truswa,24,-128.0515248,57.8206988,-139.9200016,61.89709999,141.1579846,2,3,3,1,2,3
Trumpeter Swan,truswa,25,-127.1468559,57.96982555,-134.3448016,61.68429999,144.1326574,2,3,3,1,2,3
Trumpeter Swan,truswa,26,-124.6710913,57.66498787,-131.5020016,61.47149999,152.0454054,2,3,3,1,2,3
Trumpeter Swan,truswa,27,-124.3550369,57.52115905,-131.5848016,61.33849999,153.1631254,2,3,3,1,2,3
Trumpeter Swan,truswa,28,-127.2576218,58.64839378,-135.1452016,62.00349999,163.1043284,2,3,3,1,2,3
Trumpeter Swan,truswa,29,-128.6030914,59.44099987,-135.8904016,62.42909999,168.1429393,2,3,3,1,2,3
Trumpeter Swan,truswa,30,-128.6888495,59.44020817,-136.3872016,62.50889999,168.4149769,2,3,3,1,2,3
Trumpeter Swan,truswa,31,-129.1040941,59.47408788,-136.9392016,62.56209999,169.7396821,2,3,3,1,2,3
Trumpeter Swan,truswa,32,-127.5124512,58.99773521,-136.2216016,62.32269999,175.0325891,2,3,3,1,2,3
Trumpeter Swan,truswa,33,-125.1639693,58.06856394,-135.5868016,61.95029999,183.0990976,2,3,3,1,2,3
Trumpeter Swan,truswa,34,-124.7926043,58.00172854,-134.5104016,61.84389999,184.2996117,2,3,3,1,2,3
Trumpeter Swan,truswa,35,-123.8576762,57.47666496,-134.1516016,61.79069999,187.7592212,2,3,3,1,2,3
Trumpeter Swan,truswa,36,-124.2916589,57.64378232,-134.7864016,61.92369999,189.2495146,2,3,3,1,2,3
Trumpeter Swan,truswa,37,-124.193396,57.58532328,-135.3660016,61.84389999,189.6161741,2,3,3,1,2,3
Trumpeter Swan,truswa,38,-124.2982665,57.62738312,-134.5104016,61.63109999,189.9887474,2,3,3,1,2,3
Trumpeter Swan,truswa,39,-124.2785792,57.30972496,-134.4828016,61.31189999,191.1064674,2,3,3,1,2,3
Trumpeter Swan,truswa,40,-126.1939581,57.76335057,-135.8628016,61.47149999,197.4283865,2,3,3,1,2,3
Trumpeter Swan,truswa,41,-129.8258025,58.98136068,-139.3680016,62.05669999,209.6582541,2,3,3,1,2,3
Trumpeter Swan,truswa,42,-126.910753,57.34278765,-134.8416016,60.75329999,220.4510533,2,3,3,1,2,3
Trumpeter Swan,truswa,43,-121.5644834,54.46975847,-126.5892016,56.23129999,239.9549719,2,3,3,1,2,3
Trumpeter Swan,truswa,44,-118.8085287,52.68610435,-124.0224016,53.65109999,250.5762689,2,3,3,1,2,3
Trumpeter Swan,truswa,45,-118.0703641,51.75377746,-122.4492016,51.49649999,254.5858677,2,3,3,1,2,3
Trumpeter Swan,truswa,46,-118.5256145,51.52767762,-123.1668016,51.25709999,256.2831463,2,3,3,1,2,3
Trumpeter Swan,truswa,47,-118.1468715,50.44854662,-120.2688016,49.39509999,260.1922094,2,3,3,1,2,3
Trumpeter Swan,truswa,48,-117.3732846,49.23083778,-118.3092016,46.20309999,265.0060935,2,3,3,1,2,3
Trumpeter Swan,truswa,49,-115.6906693,47.94294232,-112.9824016,44.66029999,271.8957433,2,3,3,1,2,3
Trumpeter Swan,truswa,50,-114.0686847,46.59727119,-111.3540016,43.86229999,278.7676516,2,3,3,1,2,3
Trumpeter Swan,truswa,51,-112.2169393,45.75534677,-110.4984016,43.51649999,285.2965559,2,3,3,1,2,3
Trumpeter Swan,truswa,52,-111.5863751,45.6403939,-110.1948016,43.48989999,287.3309246,2,3,3,1,2,3
Verdin,verdin,1,-106.2733837,29.37157123,-104.9784016,29.68449999,13.32957944,2,2,2,1,2,2
Verdin,verdin,2,-106.2735161,29.37644659,-104.9508016,29.71109999,0,2,2,2,1,2,2
Verdin,verdin,3,-106.2954683,29.38619685,-104.9508016,29.71109999,0.077680691,2,2,2,1,2,2
Verdin,verdin,4,-106.3376318,29.43479304,-104.9508016,29.76429999,0.292570575,2,2,2,1,2,2
Verdin,verdin,5,-106.3844313,29.41702436,-105.0060016,29.71109999,0.459410546,2,2,2,1,2,2
Verdin,verdin,6,-106.3815365,29.37315451,-104.9784016,29.68449999,0.611568601,2,2,2,1,2,2
Verdin,verdin,7,-106.366069,29.33341562,-104.9784016,29.65789999,0.756252224,2,2,2,1,2,2
Verdin,verdin,8,-106.4261551,29.39024021,-105.1164016,29.71109999,1.030136722,2,2,2,1,2,2
Verdin,verdin,9,-106.4547298,29.47222785,-105.1992016,29.79089999,1.324842848,2,2,2,1,2,2
Verdin,verdin,10,-106.4997371,29.48639322,-105.2820016,29.81749999,1.482339781,2,2,2,1,2,2
Verdin,verdin,11,-106.4574216,29.38618444,-105.2544016,29.71109999,1.854459654,2,2,2,1,2,2
Verdin,verdin,12,-106.3863169,29.33528508,-105.1440016,29.68449999,2.142225237,2,2,2,1,2,2
Verdin,verdin,13,-106.4161205,29.31150797,-105.1440016,29.63129999,2.27062528,2,2,2,1,2,2
Verdin,verdin,14,-106.3731975,29.30607049,-105.0336016,29.63129999,2.410770856,2,2,2,1,2,2
Verdin,verdin,15,-106.3723127,29.28806805,-105.0888016,29.57809999,2.474303517,2,2,2,1,2,2
Verdin,verdin,16,-106.3099414,29.30037568,-105.0612016,29.60469999,2.679316475,2,2,2,1,2,2
Verdin,verdin,17,-106.087708,29.21291282,-104.8680016,29.55149999,3.44437785,2,2,2,1,2,2
Verdin,verdin,18,-105.9733224,29.20960582,-104.7300016,29.57809999,3.811425787,2,2,2,1,2,2
Verdin,verdin,19,-105.9251853,29.26017046,-104.6748016,29.63129999,4.050073683,2,2,2,1,2,2
Verdin,verdin,20,-105.9842915,29.31239595,-104.7300016,29.68449999,4.318619302,2,2,2,1,2,2
Verdin,verdin,21,-106.0045011,29.28251704,-104.7024016,29.63129999,4.441680464,2,2,2,1,2,2
Verdin,verdin,22,-106.035549,29.24609656,-104.7576016,29.57809999,4.599444342,2,2,2,1,2,2
Verdin,verdin,23,-106.0394223,29.24203628,-104.7576016,29.57809999,4.618664307,2,2,2,1,2,2
Verdin,verdin,24,-105.9632525,29.20393978,-104.7024016,29.55149999,4.89361658,2,2,2,1,2,2
Verdin,verdin,25,-105.9032005,29.18396092,-104.6196016,29.57809999,5.098629537,2,2,2,1,2,2
Verdin,verdin,26,-105.9042227,29.20443348,-104.5920016,29.60469999,5.170170517,2,2,2,1,2,2
Verdin,verdin,27,-105.8932125,29.20934693,-104.5644016,29.63129999,5.209945167,2,2,2,1,2,2
Verdin,verdin,28,-105.8281467,29.21302811,-104.5092016,29.65789999,5.419496172,2,2,2,1,2,2
Verdin,verdin,29,-105.8252505,29.26630396,-104.4540016,29.73769999,5.604488332,2,2,2,1,2,2
Verdin,verdin,30,-105.7836694,29.29420115,-104.3988016,29.79089999,5.768925808,2,2,2,1,2,2
Verdin,verdin,31,-105.7501509,29.30449438,-104.3436016,29.81749999,5.882643933,2,2,2,1,2,2
Verdin,verdin,32,-105.7598263,29.33480318,-104.3436016,29.84409999,5.992090954,2,2,2,1,2,2
Verdin,verdin,33,-105.7473724,29.3826404,-104.3436016,29.95049999,6.159731758,2,2,2,1,2,2
Verdin,verdin,34,-105.7625655,29.3602726,-104.3988016,29.89729999,6.250225759,2,2,2,1,2,2
Verdin,verdin,35,-105.8147782,29.28500388,-104.4816016,29.77759999,6.555876587,2,2,2,1,2,2
Verdin,verdin,36,-105.8920528,29.25968064,-104.5644016,29.73769999,6.817214719,2,2,2,1,2,2
Verdin,verdin,37,-106.1539523,29.21987836,-104.8956016,29.55149999,7.663427055,2,2,2,1,2,2
Verdin,verdin,38,-106.3883507,29.35961132,-105.1992016,29.57809999,8.551549593,2,2,2,1,2,2
Verdin,verdin,39,-106.5435033,29.51518004,-105.4476016,29.71109999,9.272565211,2,2,2,1,2,2
Verdin,verdin,40,-106.600859,29.58793608,-105.5856016,29.76429999,9.579016878,2,2,2,1,2,2
Verdin,verdin,41,-106.7031062,29.66529918,-105.7788016,29.79089999,9.998919715,2,2,2,1,2,2
Verdin,verdin,42,-106.6528405,29.57762287,-105.6684016,29.71109999,10.33847243,2,2,2,1,2,2
Verdin,verdin,43,-106.6034979,29.39282814,-105.5856016,29.55149999,10.98474374,2,2,2,1,2,2
Verdin,verdin,44,-106.5096997,29.25551731,-105.4752016,29.41849999,11.53811856,2,2,2,1,2,2
Verdin,verdin,45,-106.4557596,29.2099187,-105.4752016,29.44509999,11.77356313,2,2,2,1,2,2
Verdin,verdin,46,-106.4108142,29.24241483,-105.3372016,29.55149999,11.95695363,2,2,2,1,2,2
Verdin,verdin,47,-106.3116463,29.28971428,-105.1716016,29.60469999,12.31278992,2,2,2,1,2,2
Verdin,verdin,48,-106.3137928,29.34191711,-105.1164016,29.65789999,12.49457875,2,2,2,1,2,2
Verdin,verdin,49,-106.2827634,29.33172288,-105.0888016,29.65789999,12.60189022,2,2,2,1,2,2
Verdin,verdin,50,-106.2009435,29.37751037,-104.9784016,29.71109999,12.90887576,2,2,2,1,2,2
Verdin,verdin,51,-106.2719442,29.37456614,-105.0888016,29.71109999,13.1368459,2,2,2,1,2,2
Verdin,verdin,52,-106.3005282,29.362107,-105.0612016,29.68449999,13.23721683,2,2,2,1,2,2
Violet-green Swallow,vigswa,1,-102.5043001,21.63936123,-102.9360016,21.59809999,224.9012889,2,3,3,1,1,1
Violet-green Swallow,vigswa,2,-102.4857288,21.60318729,-102.8256016,21.43849999,0,2,3,3,1,1,1
Violet-green Swallow,vigswa,3,-103.0895901,22.02427521,-103.1292016,21.51829999,2.389933446,2,3,3,1,1,1
Violet-green Swallow,vigswa,4,-103.4810677,22.26645557,-103.2396016,21.70449999,3.87520282,2,3,3,1,1,1
Violet-green Swallow,vigswa,5,-103.8162724,22.57255109,-103.3224016,21.81089999,5.355971377,2,3,3,1,1,1
Violet-green Swallow,vigswa,6,-106.5035808,25.02393962,-104.7576016,23.53989999,17.23812637,2,3,3,1,1,1
Violet-green Swallow,vigswa,7,-108.2942293,26.78719525,-105.4752016,24.28469999,25.47011935,2,3,3,1,1,1
Violet-green Swallow,vigswa,8,-109.6609299,28.31071675,-109.3116016,26.33289999,32.2033405,2,3,3,1,1,1
Violet-green Swallow,vigswa,9,-110.351614,29.44190557,-110.5812016,30.26969999,36.61864128,2,3,3,1,1,1
Violet-green Swallow,vigswa,10,-111.3310444,31.20732326,-111.8784016,32.63709999,43.35186244,2,3,3,1,1,1
Violet-green Swallow,vigswa,11,-112.3053666,32.99093892,-113.5896016,33.72769999,50.13459258,2,3,3,1,1,1
Violet-green Swallow,vigswa,12,-112.5811777,33.73474888,-114.1968016,34.31289999,52.80357663,2,3,3,1,1,1
Violet-green Swallow,vigswa,13,-112.9236631,34.45045179,-114.5556016,34.92469999,55.45905824,2,3,3,1,1,1
Violet-green Swallow,vigswa,14,-113.0890506,35.00945197,-114.7488016,35.56309999,57.46192149,2,3,3,1,1,1
Violet-green Swallow,vigswa,15,-112.6277366,35.27897815,-113.2584016,36.12169999,59.23074228,2,3,3,1,1,1
Violet-green Swallow,vigswa,16,-112.7601928,36.24124064,-112.6788016,36.89309999,62.6063545,2,3,3,1,1,1
Violet-green Swallow,vigswa,17,-117.3378238,41.14000419,-114.5004016,39.57969999,84.66935593,2,3,3,1,1,1
Violet-green Swallow,vigswa,18,-118.0887823,42.26805731,-114.6936016,40.59049999,89.17917382,2,3,3,1,1,1
Violet-green Swallow,vigswa,19,-118.3438418,43.05134572,-114.6660016,41.57469999,92.00568642,2,3,3,1,1,1
Violet-green Swallow,vigswa,20,-117.8955105,43.25944648,-114.0864016,41.94709999,93.63048114,2,3,3,1,1,1
Violet-green Swallow,vigswa,21,-117.3949084,43.33674765,-113.6448016,42.15989999,95.25527585,2,3,3,1,1,1
Violet-green Swallow,vigswa,22,-116.7577315,42.99368859,-113.1756016,42.31949999,97.60020114,2,3,3,1,1,1
Violet-green Swallow,vigswa,23,-117.1139782,43.416173,-113.6172016,42.61209999,99.43653415,2,3,3,1,1,1
Violet-green Swallow,vigswa,24,-116.0634841,42.54117897,-113.0652016,42.29289999,103.8968431,2,3,3,1,1,1
Violet-green Swallow,vigswa,25,-115.4691542,42.26692506,-112.7064016,42.21309999,106.0032251,2,3,3,1,1,1
Violet-green Swallow,vigswa,26,-115.1757837,41.77691043,-112.3200016,41.97369999,107.916072,2,3,3,1,1,1
Violet-green Swallow,vigswa,27,-114.925051,41.27506133,-111.9888016,41.68109999,109.7974133,2,3,3,1,1,1
Violet-green Swallow,vigswa,28,-115.343869,41.85337605,-112.9272016,42.18649999,112.1648426,2,3,3,1,1,1
Violet-green Swallow,vigswa,29,-117.0371668,43.71824564,-115.2180016,43.35689999,120.4643478,2,3,3,1,1,1
Violet-green Swallow,vigswa,30,-115.8127255,42.85963673,-114.7212016,43.06429999,125.3387319,2,3,3,1,1,1
